year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",727.0,307.0,47.31,9.93,101.4,0.57,147.79,4.0,2.0,31863.0,8942.0,931.0,5966.0,74.0,15950.0
2023,7,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",226.0,68.0,24.75,3.57,8.41,0.66,30.62,0.0,1.0,7070.0,3858.0,407.0,407.0,48.0,2350.0
2023,7,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",143.0,36.0,8.08,6.94,8.78,0.0,12.2,1.0,3.0,2609.0,802.0,409.0,536.0,0.0,862.0
2023,7,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",105.0,28.0,10.06,2.11,8.95,0.0,6.88,1.0,1.0,2773.0,1368.0,99.0,784.0,0.0,522.0
2023,7,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",36.0,13.0,2.11,1.64,3.62,0.0,5.63,0.0,0.0,635.0,121.0,116.0,114.0,0.0,284.0
2023,7,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",32.0,3.0,1.46,0.0,1.54,0.0,0.0,0.0,0.0,183.0,142.0,0.0,41.0,0.0,0.0
2023,7,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",569.0,185.0,78.34,11.69,22.15,0.0,72.82,23.0,2.0,14612.0,5318.0,1421.0,1485.0,0.0,6388.0
2023,7,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",124.0,56.0,18.68,2.35,8.31,0.0,26.66,3.0,0.0,3824.0,931.0,204.0,437.0,0.0,2252.0
2023,7,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",171.0,60.0,20.92,2.12,4.02,0.0,32.94,5.0,1.0,4952.0,1283.0,312.0,298.0,0.0,3059.0
2023,7,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",78.0,50.0,17.57,1.89,4.21,0.0,26.33,5.0,0.0,4036.0,1050.0,302.0,336.0,0.0,2348.0
2023,7,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",305.0,115.0,40.7,5.89,27.75,0.0,40.66,13.0,3.0,10486.0,3913.0,736.0,1711.0,0.0,4126.0
2023,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",946.0,254.0,105.74,15.64,30.66,0.0,101.96,26.0,0.0,17529.0,7428.0,1208.0,1313.0,0.0,7580.0
2023,7,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",534.0,175.0,77.0,6.78,21.11,0.0,70.11,12.0,0.0,13304.0,5631.0,497.0,825.0,0.0,6351.0
2023,7,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",129.0,38.0,10.4,1.57,16.87,0.0,9.16,4.0,0.0,2424.0,702.0,147.0,644.0,0.0,931.0
2023,7,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",92.0,34.0,8.76,1.53,4.74,0.0,18.97,0.0,1.0,2422.0,649.0,75.0,136.0,0.0,1562.0
2023,7,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",93.0,34.0,12.21,1.26,4.3,0.0,16.23,0.0,0.0,3081.0,986.0,137.0,228.0,0.0,1730.0
2023,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",939.0,333.0,136.4,14.94,62.35,0.0,119.32,24.0,1.0,25318.0,8888.0,1912.0,2870.0,0.0,11648.0
2023,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4363.0,1140.0,467.28,52.91,249.28,0.0,370.53,111.0,6.0,88068.0,36789.0,4298.0,10209.0,0.0,36772.0
2023,7,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",120.0,40.0,16.61,0.8,2.41,0.0,20.18,2.0,0.0,3365.0,1336.0,40.0,88.0,0.0,1901.0
2023,7,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",246.0,110.0,49.28,1.61,28.2,0.0,30.91,5.0,1.0,8769.0,4180.0,133.0,1072.0,0.0,3384.0
2023,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",323.0,96.0,38.41,4.47,14.62,0.0,38.5,8.0,0.0,7800.0,2741.0,527.0,692.0,0.0,3840.0
2023,7,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",355.0,148.0,62.58,8.16,16.03,0.0,61.22,16.0,1.0,10445.0,3679.0,744.0,829.0,0.0,5193.0
2023,7,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",568.0,161.0,67.62,4.92,27.26,0.0,61.19,18.0,3.0,10474.0,4459.0,263.0,1246.0,0.0,4506.0
2023,7,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",40.0,2.0,1.69,0.0,0.31,0.0,0.0,0.0,0.0,41.0,36.0,0.0,5.0,0.0,0.0
2023,7,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",93.0,41.0,14.23,4.6,12.43,0.0,9.74,3.0,0.0,3405.0,950.0,528.0,729.0,0.0,1198.0
2023,7,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",263.0,94.0,35.65,6.0,16.18,0.0,36.17,8.0,4.0,7044.0,2440.0,722.0,797.0,0.0,3085.0
2023,7,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",82.0,18.0,9.71,0.0,6.62,0.0,1.67,1.0,0.0,928.0,596.0,0.0,198.0,0.0,134.0
2023,7,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",93.0,63.0,27.32,3.16,8.26,0.0,24.26,3.0,0.0,6339.0,2618.0,430.0,582.0,0.0,2709.0
2023,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",617.0,207.0,87.38,14.69,49.96,0.0,54.98,18.0,3.0,16620.0,6169.0,1404.0,3043.0,0.0,6004.0
2023,7,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",54.0,23.0,8.01,1.68,2.37,0.0,10.94,0.0,0.0,1596.0,506.0,117.0,146.0,0.0,827.0
2023,7,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",98.0,29.0,6.65,1.4,4.48,0.0,16.47,2.0,0.0,2222.0,340.0,56.0,302.0,0.0,1524.0
2023,7,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",977.0,319.0,81.35,3.56,38.85,0.0,195.25,8.0,0.0,13867.0,3039.0,195.0,1203.0,0.0,9430.0
2023,7,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",284.0,114.0,41.04,3.73,15.92,0.0,53.31,2.0,1.0,7193.0,2188.0,309.0,853.0,0.0,3843.0
2023,7,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",202.0,67.0,18.45,0.0,8.98,0.0,39.57,0.0,0.0,3129.0,857.0,0.0,370.0,0.0,1902.0
2023,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3232.0,967.0,271.85,27.96,176.22,2.97,488.01,26.0,11.0,60787.0,14430.0,2361.0,10239.0,97.0,33660.0
2023,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3118.0,838.0,258.05,19.82,101.49,1.95,456.69,9.0,0.0,43123.0,12967.0,1493.0,3748.0,53.0,24862.0
2023,7,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",330.0,136.0,40.46,3.25,20.14,0.0,72.16,3.0,2.0,8257.0,2265.0,217.0,993.0,0.0,4782.0
2023,7,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",344.0,138.0,44.83,5.97,17.15,0.0,70.05,1.0,2.0,8587.0,2668.0,374.0,871.0,0.0,4674.0
2023,7,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",88.0,43.0,10.97,0.0,2.58,0.0,29.45,0.0,0.0,2192.0,402.0,0.0,141.0,0.0,1649.0
2023,7,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",4177.0,1136.0,293.85,37.93,174.54,6.81,622.88,29.0,9.0,68491.0,16615.0,3395.0,8468.0,307.0,39706.0
2023,7,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",370.0,124.0,42.95,0.0,10.85,0.0,70.2,2.0,3.0,5039.0,1689.0,0.0,310.0,0.0,3040.0
2023,7,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",590.0,237.0,67.92,6.07,77.56,2.06,83.39,19.0,4.0,17218.0,3771.0,678.0,6590.0,36.0,6143.0
2023,7,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",357.0,152.0,64.11,7.32,21.53,0.0,59.03,7.0,2.0,9462.0,3069.0,922.0,1497.0,0.0,3974.0
2023,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1824.0,425.0,125.67,1.18,33.21,0.54,264.41,15.0,2.0,20523.0,6116.0,49.0,1292.0,19.0,13047.0
2023,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6287.0,1916.0,407.9,70.98,474.28,6.52,956.33,79.0,39.0,127795.0,25655.0,6065.0,30220.0,773.0,65082.0
2023,7,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",171.0,71.0,28.65,0.0,3.66,0.0,38.69,0.0,0.0,3781.0,1212.0,0.0,91.0,0.0,2478.0
2023,7,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",338.0,114.0,32.48,4.15,23.41,0.0,53.95,1.0,1.0,6558.0,1537.0,451.0,1060.0,0.0,3510.0
2023,7,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",429.0,174.0,61.66,3.37,14.89,0.75,93.33,2.0,1.0,10173.0,2676.0,313.0,738.0,12.0,6434.0
2023,7,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",273.0,103.0,37.35,2.22,12.18,0.0,51.24,1.0,2.0,6666.0,1937.0,102.0,556.0,0.0,4071.0
2023,7,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",1057.0,377.0,122.48,12.22,46.21,0.0,196.08,9.0,3.0,23613.0,6641.0,999.0,2494.0,0.0,13479.0
2023,7,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",446.0,170.0,62.57,1.78,20.99,0.0,84.65,4.0,3.0,9564.0,3325.0,156.0,865.0,0.0,5218.0
2023,7,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",109.0,18.0,7.28,0.86,0.62,0.0,9.24,1.0,0.0,562.0,170.0,19.0,18.0,0.0,355.0
2023,7,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",233.0,95.0,36.04,2.27,6.35,0.0,50.34,0.0,1.0,5899.0,1765.0,220.0,295.0,0.0,3619.0
2023,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",6167.0,1732.0,509.43,36.2,255.78,4.9,925.7,41.0,11.0,96235.0,24503.0,2659.0,11269.0,124.0,57680.0
2023,7,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1389.0,427.0,99.02,13.21,147.4,0.54,166.83,7.0,9.0,24067.0,4770.0,751.0,8452.0,63.0,10031.0
2023,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",8673.0,3037.0,591.1,78.71,1068.2,5.65,1293.34,193.0,69.0,194272.0,34179.0,8128.0,68394.0,244.0,83327.0
2023,7,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",150.0,68.0,18.2,1.33,7.46,0.0,41.01,1.0,0.0,4417.0,977.0,110.0,420.0,0.0,2910.0
2023,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",345.0,152.0,58.59,5.88,13.16,0.0,74.38,4.0,0.0,9714.0,2579.0,943.0,646.0,0.0,5546.0
2023,7,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",389.0,132.0,25.34,1.31,27.3,0.01,78.04,0.0,0.0,5656.0,929.0,68.0,867.0,1.0,3791.0
2023,7,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",778.0,220.0,76.43,0.96,18.52,0.0,124.09,1.0,0.0,10553.0,3681.0,61.0,617.0,0.0,6194.0
2023,7,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",181.0,52.0,11.05,0.21,13.83,0.0,26.9,0.0,0.0,2334.0,521.0,11.0,404.0,0.0,1398.0
2023,7,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",129.0,45.0,17.66,0.0,2.76,0.0,24.58,0.0,0.0,2233.0,776.0,0.0,103.0,0.0,1354.0
2023,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1424.0,498.0,120.06,12.18,155.31,1.29,209.17,7.0,9.0,30410.0,5995.0,1342.0,9546.0,98.0,13429.0
2023,7,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",346.0,135.0,51.61,0.38,14.16,0.71,68.14,1.0,0.0,5941.0,2403.0,10.0,440.0,101.0,2987.0
2023,7,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",165.0,65.0,22.31,4.26,6.41,0.0,32.01,0.0,0.0,4164.0,1124.0,476.0,235.0,0.0,2329.0
2023,7,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",108.0,35.0,15.68,0.53,2.7,0.0,16.09,0.0,0.0,2052.0,699.0,61.0,160.0,0.0,1132.0
2023,7,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31.0,5.0,2.71,0.47,0.0,0.0,1.82,0.0,0.0,226.0,75.0,23.0,0.0,0.0,128.0
2023,7,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1261.0,146.0,63.52,0.0,31.63,1.44,49.41,5.0,5.0,7315.0,4055.0,0.0,882.0,35.0,2343.0
2023,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4451.0,1162.0,312.55,32.12,144.52,6.38,666.42,25.0,10.0,60994.0,15053.0,2471.0,6016.0,185.0,37269.0
2023,7,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",176.0,50.0,18.36,1.41,2.46,0.0,27.77,0.0,0.0,2304.0,844.0,54.0,56.0,0.0,1350.0
2023,7,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",164.0,48.0,19.56,1.89,8.21,0.0,18.34,1.0,0.0,2208.0,851.0,151.0,346.0,0.0,860.0
2023,7,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",538.0,142.0,37.58,2.39,14.37,0.0,87.65,3.0,0.0,9118.0,2348.0,343.0,885.0,0.0,5542.0
2023,7,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",153.0,66.0,19.94,0.48,5.13,0.0,40.45,1.0,1.0,4097.0,862.0,48.0,259.0,0.0,2928.0
2023,7,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",1003.0,382.0,100.59,13.69,57.3,0.76,209.66,4.0,4.0,22227.0,5509.0,1055.0,2549.0,19.0,13095.0
2023,7,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",216.0,86.0,26.75,2.42,18.22,0.0,38.61,3.0,0.0,4482.0,1111.0,102.0,1326.0,0.0,1943.0
2023,7,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",155.0,18.0,6.94,0.0,1.0,0.0,10.06,0.0,0.0,740.0,396.0,0.0,15.0,0.0,329.0
2023,7,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",207.0,73.0,15.93,2.07,9.5,0.25,45.25,0.0,0.0,4688.0,728.0,173.0,370.0,6.0,3411.0
2023,7,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",376.0,139.0,37.71,3.45,27.2,0.0,70.64,1.0,5.0,8293.0,1784.0,408.0,1025.0,0.0,5076.0
2023,7,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",372.0,55.0,19.68,0.12,9.28,0.04,25.88,1.0,3.0,2568.0,1031.0,6.0,238.0,6.0,1287.0
2023,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",7445.0,2166.0,565.64,33.17,446.83,6.15,1114.21,63.0,8.0,111684.0,28611.0,2595.0,21354.0,252.0,58872.0
2023,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2697.0,840.0,252.87,11.36,69.44,4.65,501.68,18.0,1.0,40633.0,11520.0,1278.0,2720.0,234.0,24881.0
2023,7,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",228.0,65.0,26.71,0.78,7.34,0.0,30.17,0.0,0.0,3469.0,1365.0,29.0,273.0,0.0,1802.0
2023,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1058.0,310.0,97.08,10.0,102.99,0.0,99.93,89.0,10.0,17309.0,4471.0,622.0,6363.0,0.0,5853.0
2023,7,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1266.0,294.0,95.42,1.0,21.41,0.0,176.17,2.0,0.0,13273.0,4088.0,17.0,922.0,0.0,8246.0
2023,7,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",362.0,67.0,21.91,0.0,13.97,0.0,31.12,1.0,4.0,2639.0,925.0,0.0,427.0,0.0,1287.0
2023,7,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",205.0,76.0,21.03,0.12,5.57,0.0,49.28,1.0,0.0,4306.0,875.0,8.0,283.0,0.0,3140.0
2023,7,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",327.0,83.0,28.69,0.68,8.66,0.0,44.96,2.0,1.0,3724.0,1224.0,78.0,328.0,0.0,2094.0
2023,7,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2225.0,722.0,222.53,18.55,104.47,0.78,375.67,19.0,10.0,40746.0,10473.0,1825.0,4700.0,36.0,23712.0
2023,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3614.0,1372.0,308.09,33.67,437.97,6.4,585.87,32.0,26.0,86531.0,18409.0,3317.0,24556.0,181.0,40068.0
2023,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7271.0,2302.0,519.04,66.64,553.51,7.17,1155.64,122.0,78.0,144868.0,28386.0,7701.0,30612.0,251.0,77918.0
2023,7,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",286.0,136.0,49.85,4.86,13.61,0.0,67.67,2.0,1.0,9208.0,2834.0,691.0,775.0,0.0,4908.0
2023,7,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional",231.0,86.0,29.41,3.32,16.89,0.0,36.39,3.0,2.0,5620.0,1751.0,277.0,704.0,0.0,2888.0
2023,7,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",495.0,195.0,45.16,7.69,56.03,0.0,86.12,2.0,3.0,10325.0,2268.0,603.0,2701.0,0.0,4753.0
2023,7,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",724.0,264.0,81.45,6.17,25.56,0.0,150.82,4.0,0.0,16587.0,4767.0,357.0,1245.0,0.0,10218.0
2023,7,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",682.0,265.0,90.92,7.36,22.74,0.58,143.4,10.0,1.0,16046.0,4435.0,666.0,1088.0,18.0,9839.0
2023,7,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1645.0,528.0,160.74,15.65,67.12,1.07,283.42,6.0,5.0,32161.0,8857.0,1495.0,3073.0,31.0,18705.0
2023,7,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.0,13.0,7.37,0.0,0.97,0.0,4.66,0.0,0.0,488.0,292.0,0.0,33.0,0.0,163.0
2023,7,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",294.0,100.0,29.88,3.36,16.71,0.0,50.05,1.0,0.0,6208.0,1614.0,515.0,766.0,0.0,3313.0
2023,7,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International",3337.0,898.0,260.84,3.15,55.88,1.0,577.13,20.0,1.0,44824.0,12743.0,434.0,1879.0,24.0,29744.0
2023,7,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",744.0,105.0,43.98,0.0,22.08,0.0,38.94,2.0,6.0,4836.0,2185.0,0.0,799.0,0.0,1852.0
2023,7,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",609.0,248.0,78.67,4.38,34.55,0.55,129.86,5.0,0.0,13627.0,4245.0,385.0,1591.0,16.0,7390.0
2023,7,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",667.0,230.0,79.36,8.4,32.52,0.0,109.71,7.0,3.0,13299.0,3505.0,1175.0,1838.0,0.0,6781.0
2023,7,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",977.0,239.0,85.26,1.29,13.4,0.0,139.04,8.0,1.0,12077.0,3954.0,54.0,491.0,0.0,7578.0
2023,7,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",804.0,254.0,56.33,5.8,103.61,0.0,88.26,10.0,15.0,15041.0,3303.0,705.0,5763.0,0.0,5270.0
2023,7,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",257.0,93.0,30.58,2.38,15.74,0.0,44.3,2.0,2.0,6195.0,1632.0,243.0,1269.0,0.0,3051.0
2023,7,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",196.0,81.0,21.47,1.0,29.93,0.0,28.59,3.0,2.0,5243.0,1588.0,43.0,1750.0,0.0,1862.0
2023,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1018.0,334.0,129.25,3.6,31.53,0.85,168.77,7.0,1.0,15457.0,5678.0,155.0,1056.0,19.0,8549.0
2023,7,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",401.0,175.0,47.17,3.76,30.37,0.0,93.7,11.0,0.0,10654.0,2092.0,419.0,1403.0,0.0,6740.0
2023,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5234.0,1394.0,391.28,23.23,133.03,4.37,842.08,42.0,9.0,74167.0,18923.0,2545.0,5579.0,366.0,46754.0
2023,7,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",871.0,304.0,96.68,9.5,46.98,0.0,150.83,6.0,2.0,17647.0,4742.0,804.0,2120.0,0.0,9981.0
2023,7,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",236.0,77.0,13.09,1.2,27.04,0.0,35.67,0.0,2.0,3433.0,514.0,153.0,1139.0,0.0,1627.0
2023,7,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",178.0,49.0,16.86,0.95,8.18,0.0,23.0,0.0,0.0,2278.0,1094.0,41.0,302.0,0.0,841.0
2023,7,WN,Southwest Airlines Co.,PVD,"Providence, RI: Rhode Island Tf Green International",388.0,165.0,59.11,5.93,23.67,0.0,76.3,6.0,1.0,10233.0,3458.0,422.0,1318.0,0.0,5035.0
2023,7,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",150.0,59.0,23.76,1.36,7.62,0.0,26.26,5.0,0.0,3573.0,938.0,119.0,625.0,0.0,1891.0
2023,7,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",756.0,298.0,98.4,7.53,41.83,0.0,150.24,5.0,2.0,16745.0,5265.0,578.0,2306.0,0.0,8596.0
2023,7,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",140.0,44.0,16.42,0.22,7.44,0.0,19.92,0.0,0.0,2045.0,645.0,13.0,244.0,0.0,1143.0
2023,7,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",752.0,236.0,70.72,0.0,17.69,0.0,147.58,4.0,0.0,11085.0,3242.0,0.0,614.0,0.0,7229.0
2023,7,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",151.0,80.0,36.46,1.88,8.94,0.0,32.72,1.0,3.0,4339.0,1515.0,280.0,556.0,0.0,1988.0
2023,7,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",567.0,228.0,59.02,7.02,52.02,0.0,109.94,2.0,0.0,13671.0,3211.0,487.0,2885.0,0.0,7088.0
2023,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3176.0,974.0,264.44,9.08,131.66,1.89,566.94,15.0,4.0,44946.0,11667.0,583.0,4001.0,70.0,28625.0
2023,7,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1400.0,417.0,133.18,10.07,34.42,0.0,239.33,5.0,0.0,23394.0,6521.0,749.0,1471.0,0.0,14653.0
2023,7,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",226.0,78.0,22.03,1.51,25.8,0.0,28.66,1.0,0.0,3839.0,921.0,155.0,1043.0,0.0,1720.0
2023,7,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",171.0,49.0,19.47,0.0,3.6,0.0,25.93,1.0,0.0,2022.0,649.0,0.0,95.0,0.0,1278.0
2023,7,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",414.0,146.0,44.79,2.6,17.73,0.0,80.88,4.0,3.0,9525.0,2785.0,208.0,897.0,0.0,5635.0
2023,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",868.0,298.0,105.09,5.11,47.66,0.0,140.14,3.0,2.0,13846.0,4233.0,540.0,1822.0,0.0,7251.0
2023,7,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",752.0,322.0,77.82,1.95,65.75,0.0,176.48,4.0,0.0,15438.0,3526.0,57.0,2255.0,0.0,9600.0
2023,7,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2944.0,740.0,210.42,4.93,74.01,3.47,447.17,21.0,1.0,34066.0,9530.0,646.0,2316.0,104.0,21470.0
2023,7,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",395.0,189.0,61.15,8.22,25.13,0.0,94.5,0.0,0.0,12470.0,3166.0,719.0,1259.0,0.0,7326.0
